UID,x[kpc/h],y[kpc/h],z[kpc/h],x_pix,y_pix,i_sector,m500c[Msol/h],r500c[kpc/h],gas_frac,star_frac,T[kev],Lx[1e44erg/s],Y500c,M_sat/M_cD,cshift[kpc],vx[km/s],vy[km/s],vz[km/s]
210,538644.0,398926.0,47608.91,13789,6171,19,135536000000000.0,763.329,0.111036,0.029951,3.1893599999999998,1.23678,23.752705,0.309819,0.0,68.9219,-85.1854,-190.072
211,92104.945,369113.5,536182.56,2357,6934,15,133620000000000.0,759.696,0.092884,0.0340966,2.98347,0.882439,18.499803,0.292987,0.0,-544.628,-103.384,-7.237839999999999
212,148675.72,493785.41,159917.23,3806,3743,8,183378000000000.0,844.24,0.115945,0.0280281,3.53015,5.78517,30.365106,0.12787300000000001,0.0,-112.024,128.999,-335.64
213,95111.164,346148.78,42183.328,2434,7522,22,153612000000000.0,795.843,0.0982991,0.0350771,3.15732,1.16927,21.7047,0.13014,0.0,-67.6526,40.6183,84.9909
214,80689.18,513371.53,380598.09,2065,3241,7,155026000000000.0,798.273,0.11657,0.0231688,2.9537,1.46726,24.152823,0.576704,0.0,-199.78,-382.92400000000004,-176.917
215,527021.0,636281.06,507486.41,13491,95,5,72176000000000.0,618.709,0.0946328,0.0328542,2.03557,0.476028,10.472646000000001,0.139069,0.0,-366.85,-432.462,832.133
216,105913.91,598156.44,366497.22,2711,1071,1,224533000000000.0,903.183,0.104929,0.0310579,3.3209699999999995,2.9102799999999998,27.656928000000004,0.086197,0.0,-102.14299999999999,-26.6976,-49.9892
217,205646.83,606994.19,561494.38,5264,844,2,136438000000000.0,765.014,0.0889742,0.0331851,2.98962,0.850742,17.881058,0.042334500000000004,0.0,-61.3533,312.768,-512.952
218,61414.085999999996,231332.52,558146.19,1572,10461,28,147615000000000.0,785.348,0.0999907,0.0369374,2.8507,1.39372,19.671225,0.498575,0.0,-188.543,361.82099999999997,-60.4791
219,243109.36,359397.16,407412.53,6223,7183,23,137795000000000.0,767.537,0.107632,0.0318388,2.70173,1.49549,19.612556,0.201851,0.0,426.565,212.012,-68.8542
220,191524.0,442080.03,510983.94,4903,5066,16,140550000000000.0,772.61,0.0868567,0.0331001,3.4738,1.27485,20.484788,0.08140549999999999,0.0,264.575,49.0135,-266.34
221,22676.127,76403.625,54187.765999999996,580,14428,42,92708500000000.0,672.549,0.103008,0.0317751,2.4803900000000003,0.673495,15.100013,0.5489850000000001,0.0,-308.077,-29.8141,146.386
222,454488.97,366042.69,46887.457,11634,7013,18,231894000000000.0,912.969,0.105407,0.0303433,4.98987,4.27327,42.194287,0.444907,0.0,271.671,60.7943,14.3587
223,241908.55,386598.31,231072.12,6192,6487,16,75039000000000.0,626.786,0.0891302,0.0331046,2.09573,0.384819,10.28778,0.27968899999999997,0.0,82.132,-580.868,-29.3706
224,513212.72,109546.98,446557.44,13138,13579,40,184836000000000.0,846.469,0.110208,0.0344441,3.49475,2.05918,28.649223,0.239629,0.0,0.7972779999999999,265.233,196.612
225,397694.97,311835.38,388211.94,10180,8401,25,202072000000000.0,871.994,0.119679,0.0302765,3.65395,10.1986,33.510182,0.229145,0.0,-65.6123,535.211,125.001
226,416537.78,621919.12,589862.0,10663,462,4,209640000000000.0,882.754,0.106391,0.0321014,3.52936,2.33017,29.128008,0.042848000000000004,0.0,201.322,-149.442,-482.337
227,61696.613,366735.94,138591.62,1579,6995,14,156987000000000.0,801.634,0.108758,0.0323249,3.40889,1.8628799999999999,26.115705,0.114909,0.0,-307.58299999999997,847.346,104.184
228,325.40353,317349.81,424430.81,8,8259,21,167626000000000.0,819.338,0.109304,0.0317596,3.1299900000000003,1.7479900000000002,24.632514,0.162208,0.0,-158.874,413.259,225.915
229,323123.69,517110.25,257890.64,8271,3145,10,101849000000000.0,693.971,0.114879,0.0282946,2.61142,0.929367,18.293870000000002,0.640464,0.0,197.446,-92.6191,-475.103
230,507402.78,6133.3291,23497.135,12989,16226,47,155284000000000.0,798.707,0.104261,0.0353008,3.1518900000000003,1.42649,23.065366,0.201743,0.0,-551.894,-158.68,-278.23
231,560295.12,615144.56,478321.25,14343,636,6,159696000000000.0,806.199,0.107956,0.0299078,3.09127,1.5812,23.643358,0.133117,0.0,358.874,217.44400000000002,-132.696
232,375091.34,463204.09,278206.91,9602,4525,11,160414000000000.0,807.426,0.100736,0.0295472,3.03087,1.33794,21.662194,0.10638,0.0,238.77599999999998,-216.93200000000002,162.194
233,22903.191000000003,270527.78,231671.7,586,9458,28,199322000000000.0,868.029,0.111905,0.0316454,3.6314699999999998,2.70998,30.998285,0.0655037,0.0,-206.995,101.774,277.264
234,614939.75,251649.27,140239.06,15742,9941,34,133379000000000.0,759.241,0.0866579,0.0407392,2.90875,0.820687,16.817307999999997,0.0678405,0.0,526.115,332.971,261.356
235,534047.88,64576.184,291951.62,13671,14730,47,100766000000000.0,691.499,0.0924936,0.0319731,2.72245,0.636338,15.30093,0.0821941,0.0,-348.80800000000005,-230.075,-30.5525
236,176675.97,130945.83,629429.19,4522,13031,36,75030700000000.0,626.743,0.0827391,0.0374476,2.17103,0.333776,9.8934304,0.0735988,0.0,-88.0777,-386.24699999999996,-639.683
237,6858.1885,169155.86,182436.34,175,12053,35,107537000000000.0,706.651,0.10128,0.0337107,2.4548400000000004,0.885536,15.438668,0.355111,0.0,247.917,-155.694,-117.335
238,528090.19,277891.72,91701.656,13519,9269,26,117310000000000.0,727.43,0.0916756,0.0332922,2.97064,0.786959,17.408879000000002,0.118902,0.0,-344.352,595.84,287.664
239,421448.25,502083.06,393119.97,10789,3530,11,92428100000000.0,671.868,0.0983314,0.0314368,2.51207,0.744924,14.583913,0.059551,0.0,271.64099999999996,127.01799999999999,-605.425
240,365958.56,481188.06,338892.56,9368,4065,11,145141000000000.0,780.948,0.0996793,0.0323796,3.02597,1.40511,20.698123000000002,0.0769073,0.0,438.413,-109.68,94.8512
241,407527.88,374910.38,516264.31,10432,6786,18,178766000000000.0,837.099,0.109656,0.0326515,3.1196,2.13578,25.163982999999998,0.113551,0.0,341.102,517.0509999999999,18.302
242,502036.69,585731.25,163545.84,12852,1389,5,86414600000000.0,656.975,0.109287,0.0346177,2.29216,0.673049,14.461623999999999,0.06377150000000001,0.0,-961.5089999999999,-303.796,428.744
243,368858.16,584822.12,106227.2,9442,1412,4,172907000000000.0,827.857,0.107601,0.0305342,3.4348699999999996,2.04629,26.887114,0.170165,0.0,810.138,-650.893,-271.634
244,37437.18,605922.62,112586.56,958,872,0,189966000000000.0,854.222,0.113558,0.0295546,3.36025,2.58825,28.644459,0.12471800000000001,0.0,76.9085,-145.795,436.591
245,157128.23,469500.19,249714.59,4022,4364,8,172852000000000.0,827.778,0.10419,0.0323439,3.47316,1.95521,26.321688,0.0540289,0.0,-53.3638,-517.377,106.90799999999999
246,473297.75,389769.28,19200.764,12116,6405,19,202143000000000.0,872.107,0.103314,0.0355825,3.6425,2.4116299999999997,28.840114,0.0972341,0.0,-40.4049,51.7904,136.303
247,155741.44,372284.72,252882.8,3986,6853,15,191467000000000.0,856.488,0.107376,0.0316251,3.33161,1.94608,26.923416999999997,0.0726033,0.0,-0.259393,465.974,463.466
248,394229.31,365086.62,635590.81,10092,7037,25,117704000000000.0,728.243,0.102594,0.0275045,2.82813,0.817422,18.568346,0.326916,0.0,-940.209,199.69099999999997,-91.982
249,453894.31,391664.41,274554.16,11619,6357,18,136758000000000.0,765.588,0.100246,0.0365196,3.03381,2.04881,20.461312,0.080613,0.0,-6.12892,438.915,203.893
250,156987.17,506678.53,154036.44,4018,3413,8,173734000000000.0,829.181,0.0992131,0.0294908,3.7107900000000003,3.4644699999999995,26.824706,0.08300060000000001,0.0,-515.682,-475.64,188.16099999999997
251,110542.48,74438.008,319657.16,2829,14478,43,141113000000000.0,773.642,0.102809,0.0298525,3.1320900000000003,1.2571,21.891108,0.0909107,0.0,-102.213,-178.09400000000002,190.36599999999999
252,281277.38,174103.33,514268.03,7200,11926,38,206956000000000.0,878.995,0.107241,0.0277541,3.3557099999999997,2.66522,27.795032,0.176149,0.0,95.4866,92.7085,17.2558
253,462215.31,474323.81,523087.25,11832,4241,12,181229000000000.0,840.948,0.112571,0.0291284,3.2771199999999996,2.0836099999999997,27.259939000000003,0.383353,0.0,-142.792,15.141,-54.1776
254,326970.94,342330.34,354813.56,8370,7620,24,151973000000000.0,792.989,0.113504,0.0280033,2.4694,1.8241900000000002,19.532104999999998,0.398471,0.0,203.215,127.311,-191.916
255,140661.45,606000.62,367141.0,3600,870,1,78983400000000.0,637.575,0.106171,0.0388802,2.1827,0.688683,12.983242,0.109423,0.0,173.74900000000002,222.15200000000002,496.842
256,612562.5,195734.95,314113.34,15681,11373,34,199914000000000.0,868.906,0.105137,0.0284072,3.74513,2.3938900000000003,30.063252000000002,0.169927,0.0,-119.72399999999999,424.26099999999997,-280.483
257,500344.19,13125.032,262125.67,12808,16047,47,159973000000000.0,806.674,0.0910491,0.0367237,3.38235,1.2441799999999998,21.830332000000002,0.141422,0.0,-234.975,525.2819999999999,-154.83
258,167425.48,622647.12,354459.91,4286,444,1,71540200000000.0,616.878,0.106364,0.0257549,2.43077,0.546754,14.015398000000001,1.05693,0.0,-149.665,-139.933,-285.982
259,436016.66,139864.09,349299.69,11162,12803,39,147785000000000.0,785.643,0.106696,0.0307713,3.32535,1.48419,24.49525,0.256372,0.0,-172.644,390.23400000000004,-168.861
260,456624.53,225790.36,281256.53,11689,10603,32,127230000000000.0,747.393,0.114069,0.026081,2.9513700000000003,1.3243,22.110638,0.529694,0.0,183.86700000000002,-867.505,-620.927
